name,type,CP,adresse,latitude,longitude,telephone,prix,specialite1,specialite2,specialite3
Jeanne,Restaurant,06600,"10, rue Sade",43.5810705,7.126883799999973,+33 4 93 34 55 74,De 16 à 35 €,Bar à vins / Cave à manger,,
L’Etabli,Restaurant,75017,"4, rue Bridaine",48.88619920000001,2.32038979999993,+33 1 44 90 05 04 ,De 36 à 50 €,Planches / Assiettes froides,Bar à vins / Cave à manger,
La Maison Bouteille ,Restaurant,12340,"8, rue du Trou",44.4705768,2.7200321999999915,+33 5 65 48 42 60,De 16 à 35 €,Bistrot,,
Marcel et Suzon,Restaurant,90160,6 Grande Rue,47.6381342,6.8802316999999675,+33 3 63 78 56 63,Moins de 15 €,Café / Coffee Shop,Salon de thé / Pâtisserie,Végétarien
MiTo,Restaurant,67000,"8, pl. d’Austerlitz",48.5775679,7.752643600000056,+33 3 88 23 85 32,De 16 à 35 €,Italien,Pizzas,
Anima,Restaurant,75006,"78, rue du Cherche-Midi",48.848057,2.3234423000000106,+33 1 40 47 90 41,De 36 à 50 €,Italien,Néobistrot,
Chez Jacky,Restaurant,29350,"6, rue du Port-de-Bélon",47.8069547,-3.7021460999999363,+ 33 2 98 06 90 32,De 16 à 35 €,Poissons et fruits de mer,,
Symbiose,Restaurant,33000,"4, quai des Chartrons",44.8490727,-0.5708718999999292,+ 33 5 56 23 67 15,De 36 à 50 €,Tapas,Néobistrot,
La Piscine Kamouraska,Restaurant,74000,"8, passage de la Cathédrale",45.89963909999999,6.126058999999941,,Moins de 15 €,Casse-croûte,Biocool,Snack / Tartes / Salades / Soupes / Bols
Roza,Restaurant,44000,"3, place de la Monnaie",47.2131841,-1.565564399999971,+33 2 40 54 01 87,Plus de 51 €,Néobistrot,,
Le Zinc,Restaurant,38000,"5, rue Auguste-Gaché",45.1910821,5.731253,+33 4 76 03 07 44,De 16 à 35 €,Tapas,Planches / Assiettes froides,Bar à vins / Cave à manger
Dang Vo Saint-Jean-de-Luz,Restaurant,64500,"13, rue Paul Gelos",43.396743,-1.6575672999999824,,De 16 à 35 €,Vietnamien,Snack / Tartes / Salades / Soupes / Bols,Créole
Eklat,Restaurant,64100,"2, rue Marengo",43.49091,-1.4738164000000324,+33 5 59 42 64 95,Moins de 15 €,Café / Coffee Shop,Salon de thé / Pâtisserie,Lèche-doigts
Peixes,Restaurant,06300,"4, rue de l’Opéra",43.69580550000001,7.271212500000047,+ 33 4 93 85 96 15,De 16 à 35 €,Tapas,Néobistrot,Poissons et fruits de mer
Bobo Bistrot ,Restaurant,06400,"21, rue du Commandant André",43.55114750000001,7.023120400000039,+33 4 93 99 97 33 ,De 16 à 35 €,Néobistrot,Pizzas,
Auberge du Fel,Restaurant,12140,Le Fel,44.653054,2.5048659999999927,+33 5 65 44 52 30,De 16 à 35 €,Cuisine du marché,Ferme-auberge,Terroir
Chez Mémé,Restaurant,13001,"84, bd Longchamp",43.30224810000001,5.390368399999943,+33 7 81 02 21 47,De 36 à 50 €,Cuisine d'auteur,Néobistrot,
La Relève ,Restaurant,13007,"41, rue d'Endoume",43.2894801,5.366496600000005,+ 33 4 95 09 87 81,De 16 à 35 €,Bistrot,Café / Coffee Shop,
Les Funambules,Restaurant,67000,"17, rue Geiler",48.58705639999999,7.7677271999999675,+33 3 88 61 65 41,De 16 à 35 €,Cuisine d'auteur,,
La Baronne,Restaurant,13170,RN 113 ,43.4116239,5.313906299999985,+33 4 42 46 53 85 ,Moins de 15 €,Pizzas,,
Chez Yassine,Restaurant,13001,"8, rue d’Aubagne",43.2956689,5.37890630000004,+33 9 80 83 39 13,Moins de 15 €,Tunisien,,
Sodade,Restaurant,15110,"21, av. Georges-Pompidou",44.8516163,3.0032258999999613,+33 4 71 60 10 23,De 36 à 50 €,Cuisine d'auteur,,
La Table des Matières,Restaurant,15000,"5, rue de l’Hôtel-de-Ville",44.9296094,2.4456861999999546,+33 4 71 48 25 50,De 16 à 35 €,Cuisine du marché,Néobistrot,Nourritures mondaines
Fado a Mesa ,Restaurant,21000,"83, rue Jean-Jacques-Rousseau",47.32371089999999,5.044704799999977,+33 3 80 63 10 73,Moins de 15 €,Café / Coffee Shop,Sandwichs / Bagels,Planches / Assiettes froides
Le Panier de Crabes ,Restaurant,17000,"9, rue de la Fourche",46.1577124,-1.1490294999999833,+ 33 9 53 56 59 97,Moins de 15 €,Poissons et fruits de mer,Planches / Assiettes froides,
Le Relais des Salines,Restaurant,17370,Port des Salines,45.8613534,-1.2296556999999666,+33 5 46 75 82 42,De 36 à 50 €,Poissons et fruits de mer,,
Quilles et Papilles,Restaurant,24610,"41, rue Fénelon",44.94774470000001,0.057646599999998216,+33 5 53 82 50 70,Moins de 15 €,Bistrot,Bar à vins / Cave à manger,
Chez Bruno,Restaurant,21000,"80, rue Jean-Jacques-Rousseau",47.3230116,5.044261499999948,+33 3 80 66 12 33,De 16 à 35 €,Planches / Assiettes froides,Bar à vins / Cave à manger,
Sauvage,Restaurant,75006,"55, rue du Cherche-Midi",48.8486142,2.3250676000000112,+ 33 1 45 48 86 79,De 36 à 50 €,Néobistrot,Bar à vins / Cave à manger,
Yaya,Restaurant,93400,"7 bis, rue Frida Kahlo",48.9132992,2.3289493,+ 33 1 44 04 27 65,De 16 à 35 €,Café / Coffee Shop,Grec,Méditerranéen
Le Rocher de la Vierge,Restaurant,31000,"4, pl. de Damloup",43.6054709,1.4533054999999422,+33 5 34 30 80 38,De 16 à 35 €,Bistrot,Bar à vins / Cave à manger,
Chez Mon Jules ,Restaurant,26220,"5, rue Etienne-de-Vesc",44.5213162,5.150672799999938,+33 4 75 04 20 74,De 36 à 50 €,Bistrot,Cuisine du marché,Bar à vins / Cave à manger
Esstra,Restaurant,06000,"22, av. du Marechal Foch",43.7037862,7.269924400000036,+33 4 93 54 06 45 ,De 16 à 35 €,Biocool,Méditerranéen,Terroir
Ar Piliguet,Restaurant,29242,Pl. de l'Eglise,48.45741899999999,-5.096518999999944,+ 33 2 98 03 14 64,De 16 à 35 €,Biocool,Cuisine du marché,Terroir
Abri Soba,Restaurant,75009,"10, rue Saulnier",48.8749761,2.3445619999999963,+33 1 45 23 51 68,De 16 à 35 €,Asiatique,Japonais,
Garopapilles,Restaurant,33000,"62, rue Abbé-de-l’Epée",44.8419374,-0.58263850000003,+33 9 72 45 55 36,Plus de 51 €,Cuisine d'auteur,Néobistrot,
The Meat Pack,Restaurant,33000,"8, rue-du-Chai-des-Farines",44.83965999999999,-0.5692546999999877,+33 9 72 62 12 69,De 36 à 50 €,Néobistrot,Viandes / Grillades,
Les Passionnés ,Restaurant,31000,"31 bis, allée de Brienne",43.6061007,1.4300491000000193,+33 5 61 13 99 06,De 16 à 35 €,Cuisine du marché,Néobistrot,Bar à vins / Cave à manger
Au Bistrot,Restaurant,33800,"61, pl. des Capucins",44.8313624,-0.5674175999999989,,De 36 à 50 €,Bistrot,Cuisine du marché,Terroir
Caffé Cuisine ,Restaurant,33420,"7, pl. du Marché",44.8310493,-0.18640189999996437,+33 5 57 24 19 67,De 36 à 50 €,Cuisine du marché,Néobistrot,
L’Equilibre,Restaurant,31130,"10, pl. de la Libération",43.6100711,1.4972731000000294,+33 5 61 45 70 43,De 36 à 50 €,Cuisine d'auteur,Cuisine du marché,Néobistrot
Le Coquillage,Restaurant,35350,Château Richeux,48.64258700000001,-1.8711530000000494,+33 2 99 89 25 25,Plus de 51 €,Cuisine d'auteur,Poissons et fruits de mer,
Flocons Village,Restaurant,74120,"75, rue Saint-François",45.8578318,6.618531800000028,+33 4 50 78 35 01,De 36 à 50 €,Néobistrot,,
Anga,Restaurant,34000,"19, rue du Palais-des-Guilhem",43.6114559,3.875155599999971,+33 4 67 60 61 65,De 16 à 35 €,Cuisine du marché,Néobistrot,Table d'hôte
Philibert ,Restaurant,31000,"5, rue Riguepels",43.6003246,1.449672899999996,+33 5 61 25 20 41,De 16 à 35 €,Bistrot,Viandes / Grillades,Bar à vins / Cave à manger
Solides,Restaurant,31000,"38, rue des Polinaires",43.5978985,1.4438876000000391,+33 5 61 53 34 88,De 36 à 50 €,Cuisine d'auteur,Cuisine du marché,Néobistrot
La Cantine des Ateliers du Vent,Restaurant,35000,"59, rue Alexandre-Duval",48.1033987,-1.6970896999999923,+33 2 30 96 42 77 ,De 16 à 35 €,Cuisine du marché,Néobistrot,
Motchiya,Restaurant,31000,"10, rue Palaprat",43.60493109999999,1.452381100000025,+33 9 54 70 47 39,De 16 à 35 €,Asiatique,Japonais,Cuisine du marché
La Petite Ecole,Restaurant,43360,Rilhac,45.358153,3.350545,+33 4 71 76 97 43,De 36 à 50 €,Cuisine d'auteur,Néobistrot,
M. Cyclofood,Restaurant,31000,"6, rue des Salenques",43.60763,1.4391319999999723,,Moins de 15 €,Asiatique,Vietnamien,Salon de thé / Pâtisserie
Jeu de Quilles,Restaurant,46160,"7, bd du Tour-de-Ville",44.48624119999999,1.843615199999931,+33 5 65 33 71 40,De 16 à 35 €,Biocool,Cuisine d'auteur,Cuisine du marché
Le Rousseau,Restaurant,38000,"3, rue Jean-Jacques-Rousseau",45.1910708,5.729924399999959,+33 4 76 14 86 75,De 16 à 35 €,Cuisine du marché,Néobistrot,
L’Amélyss,Restaurant,38000,"3, bd Gambetta",45.1915619,5.7212204999999585,+33 4 76 42 35 84,De 16 à 35 €,Néobistrot,,
Tombé du Ciel,Restaurant,38000,"14, rue Arago",45.1955548,5.713502100000028,,De 16 à 35 €,Bistrot,,
LA BA,Restaurant,12210,"4, rue Bardière",44.6839238,2.846636100000069,+33 5 65 51 68 30,De 16 à 35 €,Cuisine du marché,Néobistrot,Bar à vins / Cave à manger
Auberge Le Prieuré,Restaurant,47310,Le Bourg,44.141103,0.60894200000007,+33 5 53 47 59 55,De 36 à 50 €,Cuisine d'auteur,Cuisine du marché,
Le Mango Tree,Restaurant,40150,Plage du Parc-Rosny,43.6617001,-1.4284628999999995,,Moins de 15 €,Biocool,Végétarien,
Les 400 Coups,Restaurant,41000,"42, rue Saint-Lubin",47.5848808,1.3316618000000062,,De 16 à 35 €,Bar à vins / Cave à manger,,
L'Epicerie au Bon Manger,Restaurant,51100,"7, rue Courmeaux",49.2569235,4.035158300000035,+33 3 26 03 45 29,De 16 à 35 €,Terroir,Bar à vins / Cave à manger,
Chez Rémi ,Restaurant,49100,"5, rue des Deux-Haies",47.4718263,-0.5529148000000532,+33 2 41 24 95 44,De 16 à 35 €,Bistrot,Cuisine du marché,
La Route du Sel,Restaurant,49350,"55, quai des Mariniers",47.3705134,-0.2646491000000424,+33 2 41 45 75 31,De 36 à 50 €,Cuisine du marché,,
L'Echanson,Restaurant,54000,"9, rue de la Primatiale",48.69054209999999,6.185178599999972,+33 3 83 35 51 58,Moins de 15 €,Casse-croûte,Bar à vins / Cave à manger,
Le Poulpe,Restaurant,56100,"29, av. de la Perrière",47.7341545,-3.365600099999938,+33 2 97 50 08 24,De 16 à 35 €,Bistrot,Cuisine du marché,Terroir
Kabuki,Restaurant,56400,"32, rue Barré",47.6675805,-2.9854250999999294,+33 2 97 59 39 92,De 16 à 35 €,Asiatique,Japonais,Sushis
Casa Ricci,Restaurant,57000,"16, rue Sainte-Marie",49.1190025,6.1719719,+ 33 6 15 94 87 08,Moins de 15 €,Italien,,
Cafe de la Cale,Restaurant,56360,Quai Guerveur,47.37311140000001,-3.2194809999999734,+33 2 97 31 65 74,De 36 à 50 €,Poissons et fruits de mer,,
Le Poinçon,Restaurant,64210,"94, rue du Comté-de Swiecinski ",43.4252136,-1.6101915000000417,+33 5 59 26 57 44,De 16 à 35 €,Café / Coffee Shop,Cuisine d'auteur,Cuisine du marché
Art’Zain,Restaurant,64780,Le Bourg,43.2569885,-1.2324899999999843,+33 5 59 37 23 83,De 16 à 35 €,Cuisine d'auteur,Cuisine du marché,Néobistrot
La Boëte,Restaurant,64500,"3, rue Jean-Bague ",43.3888288,-1.661088100000029,+33 5 59 22 54 76,De 16 à 35 €,Néobistrot,Poissons et fruits de mer,
Lou Esberit ,Restaurant,64000,"8, rue Adoue",43.294441,-0.37205549999998766,+33 9 83 97 58 58,De 16 à 35 €,Cuisine d'auteur,Néobistrot,
Le Présentoir,Restaurant,59800,"24, rue Pierre-Mauroy",50.6366366,3.065124800000035,,De 16 à 35 €,Bistrot,Bar à vins / Cave à manger,
Les Apothicaires,Restaurant,69006,"23, rue de Sèze",45.7681384,4.845551399999977,+33 4 26 02 25 09,De 36 à 50 €,Cuisine d'auteur,Néobistrot,
Rodolphe,Restaurant,76000,"35, rue Percière",49.4437042,1.092262900000037,+33 02 35 73 32 58,De 36 à 50 €,Cuisine d'auteur,Terroir,Poissons et fruits de mer
Citizen Coffee,Restaurant,76000,"4, rue de l'Ecureuil",49.4435095,1.0942814999999655,+33 2 35 71 49 42,Moins de 15 €,Café / Coffee Shop,Snack / Tartes / Salades / Soupes / Bols,
Le Cinquième Péché,Restaurant,66190,"16, rue de la Fraternité",42.5273569,3.0833516000000145,+33 4 68 98 09 76,De 36 à 50 €,Cuisine d'auteur,Cuisine du marché,
Le Snake / La Cantine du Fort,Restaurant,76620,"33, rue du 329e-Régiment-d'Infanterie",49.504088,0.12072000000000571,+33 2 35 19 53 33,Moins de 15 €,Biocool,Cuisine du marché,Végétarien
Le Zaza Club,Restaurant,66440,Plage sud,42.75821329999999,3.0377147000000377,+33 4 68 59 21 45,De 36 à 50 €,Poissons et fruits de mer,,
La Fabriquerie,Restaurant,13007,"71, av. de la Corse",43.2886583,5.360545699999989,,Moins de 15 €,Biocool,Cuisine du marché,Snack / Tartes / Salades / Soupes / Bols
La Petite Maison ,Restaurant,84160,Place de l'Étang,43.773916,5.438631999999984,+33 4 90 68 21 99,Plus de 51 €,Cuisine d'auteur,Terroir,
Santa Rosalia,Restaurant,83000,"36, rue Charles-Poncy ",43.1227949,5.932003699999996,+33 4 94 64 11 58,De 16 à 35 €,Biocool,Mexicain,
Le Desjeuneur,Restaurant,69001,"3, rue des Pierres-Plantées",45.7736139,4.832334899999978,Pas de téléphone. ,De 16 à 35 €,Café / Coffee Shop,Cuisine du marché,
La Bergerie ,Restaurant,84480,Les Claparèdes,43.8221138,5.318585799999937,+33 4 90 75 89 78,De 36 à 50 €,Néobistrot,,
Bonne Aventure,Restaurant,93400,"59, rue des Rosiers",48.9042407,2.3390165000000707,+33 1 49 48 09 69,De 16 à 35 €,Bistrot,Bar à vins / Cave à manger,
Racines des Prés,Restaurant,75007,"1, rue de Gribeauval",48.8561495,2.327197,+33 1 45 48 14 16,De 36 à 50 €,Cuisine d'auteur,Néobistrot,
Ibrik Kitchen,Restaurant,75002,"9, rue de Mulhouse",48.8686809,2.3465059999999767,+33 1 70 69 42 50,De 36 à 50 €,Roumain,Balkanique,
La Cave de Lise et Bertrand Jousset ,Restaurant,37270,"36, rue des Bouvineries",47.3921272,0.8753365000000031,+33 2 47 50 70 33 ,De 16 à 35 €,Bar à vins / Cave à manger,,
Le Daily Syrien ,Restaurant,75010,"55, rue du Faubourg Saint-Denis",48.8718949,2.3536205999999993,+ 33 9 54 11 75 35,Moins de 15 €,Café / Coffee Shop,Syrien,
Ré Ostrea / QG de la Mer,Restaurant,17410,Chemin les Salines,46.2016725,-1.392818600000055,+33 6 63 91 80 19,Moins de 15 €,Guinguette,Poissons et fruits de mer,
Une Fille et des Quilles,Restaurant,49100,"66, rue Baudrière",47.4716751,-0.5553423000000066,+33 2 41 72 23 86,De 16 à 35 €,Cuisine du marché,Bar à vins / Cave à manger,
Sapna,Restaurant,69001,"7, rue de la Martinière",45.7682823,4.829005400000028,+33 9 81 77 27 25,De 16 à 35 €,Asiatique,Japonais,Néobistrot
L'Etabli,Restaurant,69002,"22, rue des Remparts-d'Ainay",45.7527838,4.830228300000044,+33 4 78 37 49 83,De 36 à 50 €,Néobistrot,,
Bricktop,Restaurant,75010,"153, quai de Valmy",48.8780483,2.365559800000028,+33 9 67 44 60 71,Moins de 15 €,Italien,Pizzas,
Tripletta,Restaurant,75020,"88, bd de Belleville",48.8702626,2.3794291000000385,+ 33 1 42 54 72 80,De 16 à 35 €,Italien,Pizzas,
Mr Zhao,Restaurant,75002,"37, rue des Jeûneurs",48.8696583,2.3435978999999634,Tél. : +33 1 73 74 94 05,Moins de 15 €,Chinois,,
Tripletta,Restaurant,33000,"30, pl. Meynard",44.83471919999999,-0.5667129999999361,+33 5 57 04 14 40,De 16 à 35 €,Pizzas,,
La Maison du Caviar,Restaurant,75008,"21, rue Quentin-Bauchart",48.87057970000001,2.301603,+33 1 47 23 53 43,Plus de 51 €,Nourritures mondaines,,
Kuro Goma,Restaurant,69007,"15, rue de Bonald",45.7531572,4.840685200000053,,De 16 à 35 €,Asiatique,Japonais,Tapas
Carøe,Restaurant,64200,"51, rue Gambetta ",43.47914189999999,-1.564233300000069,+ 33 9 83 34 54 60,De 16 à 35 €,Poissons et fruits de mer,,
Mimi,Restaurant,75006,"105, rue du Cherche-Midi",48.8463326,2.3207016000000067,+33 1 83 89 52 85,De 16 à 35 €,Italien,Bar à vins / Cave à manger,
Trois Fois Plus de Piment Beaubourg,Restaurant,75003,"184, rue Saint-Martin",48.8628031,2.3524353999999903,+33 6 52 66 75 31,Moins de 15 €,Asiatique,Chinois,
Lao Siam ,Restaurant,75019,"49, rue de Belleville",48.8731455,2.3809340000000248,+33 1 40 40 09 68,De 16 à 35 €,Asiatique,Laotien,Thaïlandais
La Lupita,Restaurant,06300,"9, rue de la Préfecture",43.6969068,7.274421599999982,+33 4 83 93 96 60,De 16 à 35 €,Mexicain,,
Jaja,Restaurant,59800,36 Rue Saint-André,50.6440932,3.0585837999999512,+33 3 20 51 83 73,De 16 à 35 €,Bistrot,Bar à vins / Cave à manger,
Vantre,Restaurant,75011,"19, rue de la Fontaine-au-Roi",48.8685434,2.3702362999999878,+33 1 48 06 16 96,De 36 à 50 €,Bistrot,Néobistrot,
L'Avant-Comptoir du Marché,Restaurant,75006,"14, rue Lobineau",48.851775,2.335847400000034,+33 1 44 27 07 97,De 16 à 35 €,Sud-Ouest,Terroir,Planches / Assiettes froides
Birdie Num Num,Restaurant,75018,"87, rue Lamarck",48.8903015,2.3355179000000135,+33 1 42 58 07 29,Moins de 15 €,Café / Coffee Shop,Sandwichs / Bagels,Lèche-doigts
Atelier Auger,Restaurant,75020,"5, rue Auger",48.8510629,2.3991708999999446,+33 9 87 59 88 65,De 16 à 35 €,Café / Coffee Shop,Snack / Tartes / Salades / Soupes / Bols,Viandes / Grillades
KGB (Kitchen Galerie Bis),Restaurant,75006,"25, rue des Grands-Augustins",48.8537624,2.3404342000000042,+33 1 46 33 00 85,Plus de 51 €,Cuisine d'auteur,Néobistrot,
Ô Divin,Restaurant,75017,"66, rue Guy Môquet",48.8925985,2.326323699999989,+33 1 45 80 40 44,De 36 à 50 €,Bistrot,Bar à vins / Cave à manger,
Itsas Zaldi,Restaurant,64700,"9, rue des Figuiers",43.372049,-1.7747885999999653,+33 9 83 03 40 79,De 16 à 35 €,Biocool,Bistrot,Cuisine du marché
La Poule au Pot,Restaurant,75001,"9, rue Vauvilliers",48.861752,2.343230500000004,+33 1 42 36 32 96,Plus de 51 €,Bistrot,Néobistrot,
Gaudina,Restaurant,13200,13 Rue de l'Hôtel de ville,43.677734,4.627875099999983, +33 4 88 65 29 48,De 36 à 50 €,Cuisine du marché,Viandes / Grillades,
La Bouitte,Restaurant,73440,Saint-Marcel,45.37057799999999,6.511684000000059,+33 4 79 08 96 77,Plus de 51 €,Cuisine d'auteur,,
Le Petit Pan,Restaurant,75015,"18, rue Rosenwald",48.83321919999999,2.3057304999999815,+33 1 42 50 04 04,De 16 à 35 €,Bistrot,Cuisine du marché,
Le Grand Pan,Restaurant,75015,"20, rue Rosenwald",48.8330872,2.3057430999999724,+33 1 42 50 02 50,De 36 à 50 €,Bistrot,Cuisine du marché,
Neva Cuisine,Restaurant,75008,"2, rue de Berne",48.8801725,2.3240223,+33 1 45 22 18 91 ,De 16 à 35 €,Néobistrot,,
Shanghaï Kitchen ,Restaurant,13001,"14, cours Jean-Ballard",43.2932428,5.374249500000019,+ 33 9 54 68 60 62,De 16 à 35 €,Asiatique,Chinois,
Le Charabia,Restaurant,33000,"26, rue du Maréchal Joffre",44.83588659999999,-0.5784327999999732,+33 5 56 44 41 74,De 16 à 35 €,Bistrot,Café / Coffee Shop,
CAM,Restaurant,75003,"55, rue au Maire",48.86488629999999,2.3547722000000704,,De 16 à 35 €,Chinois,Cuisine d'auteur,
Ippudo,Restaurant,75001,"74-76, rue Jean-Jacques-Rousseau",48.8645489,2.3446456000000353,+33 1 42 86 09 85,De 16 à 35 €,Japonais,,
Minh Chau,Restaurant,75004,"10, rue de la Verrerie",48.857285,2.3552393999999595,+33 1 42 71 13 30 ,Moins de 15 €,Vietnamien,,
Urfa Dürüm ,Restaurant,75010,"58, rue du Faubourg-Saint-Denis",48.8723772,2.354262800000015,+33 1 48 24 12 84,Moins de 15 €,Lèche-doigts,Kurde,
Fritto,Restaurant,34200,"11, rue André-Portes",43.4019611,3.696027500000014,+33 4 67 46 98 01,Moins de 15 €,Poissons et fruits de mer,Lèche-doigts,
La Fleur au Fusil,Restaurant,33590,"8, cours Georges-Mandel",45.43098,-1.0347355999999763,+33 5 56 09 98 11,De 36 à 50 €,Néobistrot,Terroir,
Pavillon aux Pivoines,Restaurant,75020,"21, rue des Couronnes",48.8697767,2.3824869000000035,+33 1 43 64 89 79,De 16 à 35 €,Asiatique,Chinois,
Berty,Restaurant,75013,"124, bd. Vincent Auriol  ",48.8333041,2.3624293999999963,+33 9 80 72 16 46,De 36 à 50 €,Cuisine d'auteur,Cuisine du marché,Néobistrot
La Vie en Rouge,Restaurant,61400,"31, rue Sainte-Croix",48.5199574,0.5475386000000526,,De 16 à 35 €,Casse-croûte,Planches / Assiettes froides,Bar à vins / Cave à manger
Chez Magda,Restaurant,75019,La Rotonde Stalingrad,48.8835881,2.3696886000000177,,Moins de 15 €,Végétarien,Lèche-doigts,Géorgien
Jaja,Restaurant,75004,3 Rue Sainte-Croix de la Bretonnerie,48.85762769999999,2.3573380999999927,+33 1 42 74 71 52,De 36 à 50 €,Cuisine du marché,,
A la Piscine,Restaurant,69007,"8, quai Claude-Bernard",45.7530265,4.837311199999931,+33 4 37 66 08 40,De 16 à 35 €,Néobistrot,Planches / Assiettes froides,
Belle Maison,Restaurant,75009,"4, rue de Navarin",48.8795864,2.339562800000067,+33 1 42 81 11 00,De 36 à 50 €,Néobistrot,Poissons et fruits de mer,
Tempilenti,Restaurant,75011,"13, rue Gerbier",48.8587465,2.3859692999999425,+ 33 9 81 01 81 10,De 16 à 35 €,Italien,,
Café Noisette ,Restaurant,75015,"74, rue Olivier-de-Serres",48.8335219,2.2944658000000118,+33 1 45 35 86 21,De 16 à 35 €,Bistrot,Cuisine du marché,Tapas
Mulko,Restaurant,75010,"29, rue d’Enghien",48.872003,2.3505216999999448,+ 33 9 50 94 56 10,De 16 à 35 €,Méditerranéen,Lèche-doigts,Israélien
Le Trois Quarts,Restaurant,13005,"139, boulevard Chave",43.2956516,5.395007999999962,+33 4 91 92 96 16,De 16 à 35 €,Café / Coffee Shop,Néobistrot,Bar à vins / Cave à manger
Le Grand Bain,Restaurant,75020,"14, rue Dénoyez",48.8716512,2.3785662999999886,+33 9 83 02 72 02,De 16 à 35 €,Cuisine d'auteur,Cuisine du marché,Néobistrot
Le Bistrot du Potager,Restaurant,69007,"83, rue de Gerland",45.737117,4.83981730000005,+33 4 37 70 36 95,De 16 à 35 €,Bistrot,,
Doppio,Restaurant,84220,Quartier Pied-Rousset-Sud,43.858,5.241179999999986,+33 4 90 72 44 57,De 16 à 35 €,Pizzas,,
Circus Bakery,Restaurant,75005,"63, rue Galande",48.8516784,2.3466548000000103,,Moins de 15 €,Pizzas,Sandwichs / Bagels,Lèche-doigts
Le Verbalon,Restaurant,75013,"198 bis, rue de Tolbiac",48.8258798,2.348772199999985,+33 1 42 46 63 14,De 16 à 35 €,Néobistrot,,
Claire et Hugo,Restaurant,10300 ,"77, av. du Général-Gallieni",48.8,2.35,+33 9 73 14 18 69,De 16 à 35 €,Néobistrot,,
Bloempot,Restaurant,59800,"22, rue des Bouchers",50.6380896,3.058236999999963,Pas de téléphone. ,De 36 à 50 €,Cuisine d'auteur,Néobistrot,Terroir
Vivant 2,Restaurant,75010,"43, rue des Petites-Écuries",48.8738436,2.3497837,+33 9 67 49 96 26,De 36 à 50 €,Cuisine d'auteur,Néobistrot,
Galerna,Restaurant,75020,"7, rue du Cher",48.8645176,2.4000191000000086,+33 9 81 29 27 12,De 16 à 35 €,Bistrot,Tapas,Basque
Le Garde-Robe,Restaurant,75001,"41, rue de l'Arbre-Sec",48.8610415,2.3424049000000196,+ 33 1 49 26 90 60,De 16 à 35 €,Cuisine du marché,Bar à vins / Cave à manger,
Goustut,Restaurant,40130,undefined Quai de la Pêcherie,43.6526592,-1.432131600000048,+33 5 58 42 18 38,De 36 à 50 €,Cuisine d'auteur,Néobistrot,Poissons et fruits de mer
Le Café du Musée ,Restaurant,44000,"10, rue Georges-Clemenceau",47.21953449999999,-1.5474902999999358,+33 2 51 12 93 09,De 16 à 35 €,Café / Coffee Shop,Néobistrot,
Suave,Restaurant,75013,"20, rue de la Providence",48.8260187,2.347776100000033,+33 1 45 89 99 27,De 16 à 35 €,Asiatique,Vietnamien,
Itacoa,Restaurant,75002,"185, rue Saint-Denis",48.86603419999999,2.350517800000034,+33 9 50 48 35 78,De 16 à 35 €,Café / Coffee Shop,Tapas,Néobistrot
Shouk,Restaurant,75010,"59, rue de Lancry",48.87213029999999,2.3626646000000164,+33 9 87 57 87 68,De 16 à 35 €,Lèche-doigts,Israélien,
Magnà,Restaurant,75009,"48, rue Notre Dame de Lorette",48.8795918,2.3362627000000202,+33 1 44 63 89 09,Moins de 15 €,Italien,Pizzas,Lèche-doigts
Unico,Restaurant,75007,"10, rue Amélie",48.8589773,2.307418699999971,+33 1 45 51 83 65,De 36 à 50 €,Argentin,Bistrot,Viandes / Grillades
Izakaya Joyi ,Restaurant,44000,"4, rue de Colmar",47.21208559999999,-1.546455499999979,+33 2 28 29 35 71,De 16 à 35 €,Japonais,Sushis,
RAMEN YA,Restaurant,44000,"26, rue de la Fosse",47.213006,-1.5592619999999897,Pas de téléphone,Moins de 15 €,Japonais,,
Grillé,Restaurant,75002,"15, rue Saint-Augustin",48.8687188,2.3365086999999676,+33 1 42 96 10 64,Moins de 15 €,Kebabs,Sandwichs / Bagels,Lèche-doigts
Otium,Restaurant,75009,"56, rue de la Rochefoucauld",48.88019389999999,2.336201699999947,+33 1 72 38 86 81,Moins de 15 €,Biocool,Snack / Tartes / Salades / Soupes / Bols,Végétarien
Atelier Mala,Restaurant,75009,"56, rue Notre Dame de Lorette",48.8799791,2.3361181000000215,+33 1 40 34 10 37,Moins de 15 €,Chinois,,
